id,postal_cd,country_cd,city_name,state_abbrv,latitude,longitude
12364,29604,US,Greenville,SC,34.8526000000,-82.3943000000
12365,29605,US,Greenville,SC,34.7770780000,-82.3775760000
12366,29606,US,Greenville,SC,34.8526000000,-82.3943000000
12367,29607,US,Greenville,SC,34.8037740000,-82.3215170000
12368,29608,US,Greenville,SC,34.8526000000,-82.3943000000
12369,29609,US,Greenville,SC,34.9132180000,-82.3878820000
12370,29610,US,Greenville,SC,34.8526000000,-82.3943000000
12371,29611,US,Greenville,SC,34.8326220000,-82.4579950000
12372,29612,US,Greenville,SC,34.8526000000,-82.3943000000
12373,29613,US,Greenville,SC,34.9248540000,-82.4406600000
12374,29614,US,Greenville,SC,34.8483000000,-82.4065000000
12375,29615,US,Greenville,SC,34.8598240000,-82.2940040000
12376,29616,US,Greenville,SC,34.8525000000,-82.3944000000
12377,29617,US,Greenville,SC,34.9061100000,-82.4657840000
12378,29620,US,Abbeville,SC,34.1846020000,-82.4333480000
12379,29621,US,Anderson,SC,34.4908700000,-82.6085700000
12380,29622,US,Anderson,SC,34.5034000000,-82.6503000000
12381,29623,US,Anderson,SC,34.5034000000,-82.6503000000
12382,29624,US,Anderson,SC,34.4320520000,-82.6273600000
12383,29625,US,Anderson,SC,34.5713650000,-82.7563240000
12384,29626,US,Anderson,SC,34.4420220000,-82.7552520000
12385,29627,US,Belton,SC,34.4894380000,-82.4613200000
12386,29628,US,Calhoun Falls,SC,34.1110980000,-82.6106170000
12387,29630,US,Central,SC,34.7334010000,-82.7970980000
12388,29631,US,Clemson,SC,34.6804950000,-82.8167470000
12389,29632,US,Clemson,SC,34.6747570000,-82.8341740000
12390,29633,US,Clemson,SC,34.6833000000,-82.8375000000
12391,29634,US,Clemson,SC,34.6825000000,-82.8161000000
12392,29635,US,Cleveland,SC,35.0696440000,-82.6337010000
12393,29636,US,Conestee,SC,34.7683000000,-82.3503000000
12394,29638,US,Donalds,SC,34.3694230000,-82.3447720000
12395,29639,US,Due West,SC,34.2916260000,-82.4256200000
12396,29640,US,Easley,SC,34.8933340000,-82.5802760000
12397,29641,US,Easley,SC,34.8299000000,-82.6017000000
12398,29642,US,Easley,SC,34.7710300000,-82.5666240000
12399,29643,US,Fair Play,SC,34.5158000000,-82.9771800000
12400,29644,US,Fountain Inn,SC,34.6708450000,-82.1969020000
12401,29645,US,Gray Court,SC,34.5731400000,-82.1221330000
12402,29646,US,Greenwood,SC,34.1431120000,-82.1335260000
12403,29647,US,Greenwood,SC,34.1954000000,-82.1616000000
12404,29648,US,Greenwood,SC,34.1954000000,-82.1616000000
12405,29649,US,Greenwood,SC,34.2479970000,-82.1484540000
12406,29650,US,Greer,SC,34.9001230000,-82.2671040000
12407,29651,US,Greer,SC,34.9461780000,-82.2312140000
12408,29652,US,Greer,SC,34.9389000000,-82.2275000000
12409,29653,US,Hodges,SC,34.3018220000,-82.2262890000
12410,29654,US,Honea Path,SC,34.4521680000,-82.3487430000
12411,29655,US,Iva,SC,34.2710600000,-82.6369680000
12412,29656,US,La France,SC,34.6224240000,-82.7646270000
12413,29657,US,Liberty,SC,34.7636060000,-82.6847180000
12414,29658,US,Long Creek,SC,34.7289840000,-83.2822200000
12415,29659,US,Lowndesville,SC,34.2098000000,-82.6474740000
12416,29661,US,Marietta,SC,35.0683320000,-82.5442300000
12417,29662,US,Mauldin,SC,34.7773760000,-82.3050640000
12418,29664,US,Mountain Rest,SC,34.8898120000,-83.1727800000
12419,29665,US,Newry,SC,34.7416510000,-82.9007070000
12420,29666,US,Ninety Six,SC,34.1018980000,-81.9988950000
12421,29667,US,Norris,SC,34.7635700000,-82.7570640000
12422,29669,US,Pelzer,SC,34.6318600000,-82.4355580000
12423,29670,US,Pendleton,SC,34.6433340000,-82.7152320000
12424,29671,US,Pickens,SC,34.9349240000,-82.7133150000
12425,29672,US,Seneca,SC,34.7548600000,-82.9466420000
12426,29673,US,Piedmont,SC,34.7267110000,-82.4683010000
12427,29675,US,Richland,SC,34.6775000000,-83.0259000000
12428,29676,US,Salem,SC,34.9269760000,-82.9663810000
12429,29677,US,Sandy Springs,SC,34.5876110000,-82.7481050000
12430,29678,US,Seneca,SC,34.6146280000,-82.9331880000
12431,29679,US,Seneca,SC,34.6856000000,-82.9534000000
12432,29680,US,Simpsonville,SC,34.6944540000,-82.2959830000
12433,29681,US,Simpsonville,SC,34.7675810000,-82.2215760000
12434,29682,US,Six Mile,SC,34.8454100000,-82.8333320000
12435,29683,US,Slater,SC,35.0315000000,-82.4939480000
12436,29684,US,Starr,SC,34.3777480000,-82.7247220000
12437,29685,US,Sunset,SC,34.9785140000,-82.8495200000
12438,29686,US,Tamassee,SC,34.8984590000,-83.0393420000
12439,29687,US,Taylors,SC,34.9880590000,-82.3208040000
12440,29688,US,Tigerville,SC,35.1042080000,-82.3624250000
12441,29689,US,Townville,SC,34.5240240000,-82.8657140000
12442,29690,US,Travelers Rest,SC,35.0765980000,-82.4128880000
12443,29691,US,Walhalla,SC,34.7972410000,-83.0714430000
12444,29692,US,Ware Shoals,SC,34.4074720000,-82.2145840000
12445,29693,US,Westminster,SC,34.6543520000,-83.1256150000
12446,29695,US,Hodges,SC,34.2876000000,-82.2444000000
12447,29696,US,West Union,SC,34.7850980000,-83.0061100000
12448,29697,US,Williamston,SC,34.6413310000,-82.5448620000
12449,29702,US,Blacksburg,SC,35.1006160000,-81.4709380000
12450,29703,US,Bowling Green,SC,35.1497000000,-81.2128000000
12451,29704,US,Catawba,SC,34.8176570000,-80.9202020000
12452,29706,US,Chester,SC,34.6986290000,-81.2585320000
12453,29707,US,Fort Mill,SC,34.9900100000,-80.8518320000
12454,29708,US,Fort Mill,SC,35.0478390000,-80.9863780000
12455,29709,US,Chesterfield,SC,34.7224950000,-80.1118520000
12456,29710,US,Clover,SC,35.0737640000,-81.2049980000
12457,29712,US,Edgemoor,SC,34.7946330000,-80.9890670000
12458,29714,US,Fort Lawn,SC,34.6975090000,-80.9231510000
12459,29715,US,Fort Mill,SC,35.0225870000,-80.9262080000
12460,29716,US,Fort Mill,SC,35.0072000000,-80.9454000000
12461,29717,US,Hickory Grove,SC,34.9430320000,-81.4361840000
12462,29718,US,Jefferson,SC,34.6250460000,-80.3288940000
12463,29720,US,Lancaster,SC,34.7662280000,-80.6988760000
